All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
0.0,80.77215930236207,79.93899539315218,57.0,66.5,1.5
1.0,80.69962420154593,79.86154755720383,58.0,66.0,1.5
2.0,80.6202674744245,79.77738253921949,63.0,64.5,1.5
3.0,80.53411263610865,79.68652532683166,68.0,62.0,1.5
4.0,80.44118521613636,79.58900289450891,79.0,58.0,1.5
5.0,80.34151275090771,79.48484419554748,241.0,50.0,1.5
6.0,80.23512477552525,79.37408015347538,267.0,59.5,1.5
7.0,80.12205281504212,79.2567436528715,284.0,65.0,1.5
8.0,80.00233037512052,79.1328695296027,289.0,67.0,1.5
9.0,79.8759929321032,79.00249456048122,295.0,69.0,1.5
10.0,79.74307792250114,78.86565745234626,326.0,77.5,1.5
11.0,79.6036247319002,78.7223988305722,338.0,80.0,1.5
12.0,79.4576746832904,78.57276122700758,370.0,80.25,0.5
13.0,79.30527102482102,78.41678906734768,385.0,77.5,0.5
14.0,79.14645891698521,78.25452865794517,386.0,77.0,0.5
15.0,78.98128541923795,78.08602817206224,389.0,76.75,0.5
16.0,78.80979947605137,77.91133763556851,392.0,75.75,0.5
17.0,78.63205190241139,77.73050891208894,394.0,75.0,0.5
18.0,78.44809536876019,77.54359568760603,395.0,74.75,0.5
19.0,78.25798438538882,77.35065345452122,405.0,71.75,0.5
20.0,78.06177528628456,77.1517394951797,418.0,67.375,0.5
21.0,77.85952621243803,76.94691286486393,423.0,65.375,0.5
22.0,77.65129709461469,76.73623437426093,428.0,63.5,0.5
23.0,77.43714963559611,76.51976657140813,429.0,63.25,0.5
24.0,77.21714729189608,76.29757372312369,436.0,60.5,0.5
25.0,76.99135525495707,76.06972179592631,437.0,60.0,0.5
26.0,76.75984043183263,75.83627843645066,438.0,59.75,0.5
27.0,76.52267142536134,75.5973129513637,441.0,58.625,0.5
28.0,76.27991851383834,75.35289628678849,444.0,57.375,0.5
29.0,76.03165363019036,75.10310100724095,472.0,46.75,0.5
30.0,75.77795034066041,74.84800127408637,477.0,45.0,0.5
31.0,75.51888382300857,74.58767282352176,498.0,39.0,0.5
32.0,75.25453084423509,74.32219294409056,512.0,36.0,0.5
33.0,74.98496973783281,74.05164045373662,520.0,35.0,0.5
34.0,74.71028038057518,73.77609567640405,528.0,34.5,0.5
35.0,74.430544168847,73.49564041818992,529.0,34.5,0.5
36.0,74.14584399452505,73.21035794305698,530.0,34.25,0.5
37.0,73.85626422041527,72.92033294811355,531.0,34.25,0.5
38.0,73.56189065525439,72.62565153846793,532.0,34.25,0.5
39.0,73.26281052828288,72.32640120166475,536.0,34.25,0.5
40.0,72.95911246339702,72.02267078171091,550.0,34.75,0.5
41.0,72.6508864528878,71.71455045269886,551.0,35.0,0.5
42.0,72.33822383077418,71.40213169203486,553.0,35.25,0.5
43.0,72.0212172457389,71.08550725328045,564.0,36.75,0.5
44.0,71.69996063367469,70.76477113861499,577.0,39.75,0.5
45.0,71.37454918984896,70.4400185709274,581.0,40.75,0.5
46.0,71.0450793406955,70.11134596554568,590.0,43.75,0.5
47.0,70.71164871524113,69.77885090161219,593.0,44.25,0.5
48.0,70.3743561161762,69.44263209311362,594.0,44.5,0.5
49.0,70.0333014905772,69.10278935957385,598.0,46.0,0.5
50.0,69.68858590029026,68.75942359641874,599.0,46.25,0.5
51.0,69.34031149198432,68.4126367450214,624.0,55.25,0.5
52.0,68.98858146688296,68.06253176243695,625.0,56.0,0.5
53.0,68.63350005018357,67.70921259083576,646.0,64.25,0.5
54.0,68.27517246017322,67.35278412664424,,,
55.0,67.91370487705015,66.99335218940217,,,
56.0,67.54920441146035,66.63102349034628,,,
57.0,67.18177907275835,66.26590560072873,,,
58.0,66.81153773700167,65.8981069198805,,,
59.0,66.4385901146886,65.5277366430289,,,
60.0,66.06304671824847,65.15490472887869,,,
61.0,65.68501882929453,64.77972186696663,,,
62.0,65.30461846564882,64.40229944479903,,,
63.0,64.92195834814878,64.02274951478205,,,
64.0,64.53715186724568,63.64118476095463,,,
65.0,64.15031304940467,63.2577184655339,,,
66.0,63.761556523316116,62.87246447528296,,,
67.0,63.37099748592873,62.485537167711065,,,
68.0,62.97875166831428,62.09705141711631,,,
69.0,62.58493530137386,61.707122560480684,,,
70.0,62.18966508139626,61.31586636322791,,,
71.0,61.79305813547828,60.92339898485395,,,
72.0,61.39523198681748,60.52983694444062,,,
73.0,60.99630451988749,60.13529708606239,,,
74.0,60.59639394550634,59.73989654409672,,,
75.0,60.195618765807986,59.3437527084482,,,
76.0,59.79409773912761,58.94698318969681,,,
77.0,59.391949844810945,58.54970578418069,,,
78.0,58.98929424795815,58.1520384390238,,,
79.0,58.58625026411257,57.754099217118664,,,
80.0,58.18293732390505,57.35600626207498,,,
81.0,57.77947493766397,56.95787776314398,,,
82.0,57.375982660001796,56.559831920129554,,,
83.0,56.97258005438848,56.16198690829591,,,
84.0,56.5693866577222,55.76446084328284,,,
85.0,56.16652194490803,55.36737174603843,,,
86.0,55.764105293454904,54.97083750778004,,,
87.0,55.3622559481015,54.574975854993724,,,
88.0,54.96109298548147,54.17990431448262,,,
89.0,54.56073527883845,53.78574017847452,,,
90.0,54.16130146280135,53.392600469799206,,,
91.0,53.762909898230326,53.00060190714567,,,
92.0,53.36567863714398,52.60986087040971,,,
93.0,52.96972538773792,52.22049336614202,,,
94.0,52.575167479505296,51.83261499310721,,,
95.0,52.1821218284696,51.4463409079638,,,
96.0,51.79070490253984,51.061785791075614,,,
97.0,51.40103268699864,50.67906381246439,,,
98.0,51.013220650133285,50.29828859791408,,,
99.0,50.62738370901996,49.9195731952366,,,
100.0,50.24363619547135,49.54303004070926,,,
101.0,49.8620918221577,49.16877092569371,,,
102.0,49.482863648911206,48.79690696344633,,,
103.0,49.10606404922402,48.427548556130056,,,
104.0,48.73180467694952,48.06080536203713,,,
105.0,48.36019643321689,47.69678626303288,,,
106.0,47.99134943356873,47.33559933222992,,,
107.0,47.62537297533139,46.977351801902465,,,
108.0,47.262375505227865,46.62215003165032,,,
109.0,46.90246458724268,46.270099476821905,,,
110.0,46.54574687074835,45.92130465720576,,,
111.0,46.19232805890286,45.575869125999844,,,
112.0,45.842312877327565,45.23389543906775,,,
113.0,45.49580504307472,44.89548512449107,,,
114.0,45.15290723389386,44.5607386524268,,,
115.0,44.81372105780619,44.22975540527898,,,
116.0,44.478347022995905,43.90263364819314,,,
117.0,44.14688450802751,43.579470499882525,,,
118.0,43.81943173239773,43.26036190379467,,,
119.0,43.49608572743099,42.94540259962681,,,
120.0,43.17694230752693,42.63468609519886,,,
121.0,42.86209604176855,42.32830463869192,,,
