All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
409.0,71.79252289261036,70.50200208797375,688.0,77.25,0.5
410.0,71.46851653593775,70.1667377167641,708.0,80.5,0.5
411.0,71.14042952110377,69.82797520604258,709.0,80.5,0.5
412.0,70.80835893433446,69.48581040535686,,,
413.0,70.472403040659,69.14034012689935,,,
414.0,70.13266125483128,68.79166211811517,,,
415.0,69.7892341119117,68.43987503404541,,,
416.0,69.44222323751701,68.08507840941377,,,
417.0,69.09173131774784,67.72737263046395,,,
418.0,68.73786206880216,67.36685890655662,,,
419.0,68.38072020628387,67.00363924153297,,,
420.0,68.02041141421601,66.63781640485396,,,
421.0,67.65704231376691,66.26949390252244,,,
422.0,67.2907204316995,65.89877594779739,,,
423.0,66.92155416855215,65.52576743170758,,,
424.0,66.54965276656154,65.1505738933738,,,
425.0,66.17512627733576,64.77330149014766,,,
426.0,65.79808552928858,64.39405696757514,,,
427.0,65.4186420948433,64.01294762919431,,,
428.0,65.03690825741687,63.63008130617459,,,
429.0,64.65299697819327,63.2455663268071,,,
430.0,64.26702186269654,62.85951148585415,,,
431.0,63.879097127173154,62.472026013766936,,,
432.0,63.489337564793416,62.083219545779684,,,
433.0,63.097858511682496,61.69320209088962,,,
434.0,62.70477581279046,61.302084000730815,,,
435.0,62.31020578761205,60.90997593835143,,,
436.0,61.914265195765694,60.51698884690252,,,
437.0,61.51707120244263,60.12323391824793,,,
438.0,61.11874134373566,59.728822561503506,,,
439.0,60.71939349185855,59.333866371515,,,
440.0,60.31914582026555,58.93847709728348,,,
441.0,59.91811676868202,58.54276661034688,,,
442.0,59.516425008056295,58.146846873127245,,,
443.0,59.11418940544288,57.75082990725184,,,
444.0,58.71152898882805,57.354827761857926,,,
445.0,58.30856291190713,56.95895248188937,,,
446.0,57.9054104188255,56.56331607639478,,,
447.0,57.502190808891875,56.16803048683548,,,
448.0,57.09902340127608,55.77320755541291,,,
449.0,56.696027499700314,55.378958993423915,,,
450.0,56.29332235713544,54.985396349653044,,,
451.0,55.8910271405121,54.592630978811044,,,
452.0,55.48926089545715,54.20077401002803,,,
453.0,55.08814251106633,53.80993631541059,,,
454.0,54.68779068472292,53.42022847867169,,,
455.0,54.288323886973416,53.031760763842044,,,
456.0,53.889860326470036,52.644643084071845,,,
457.0,53.49251791499103,52.25898497053216,,,
458.0,53.096414232548526,51.874895541424,,,
459.0,52.701666492594924,51.49248347110445,,,
460.0,52.30839150733733,51.11185695933815,,,
461.0,51.91670565317102,50.73312370068352,,,
462.0,51.52672483624195,50.35639085402143,,,
463.0,51.13856445814794,49.98176501223567,,,
464.0,50.75233938178986,49.609352172053626,,,
465.0,50.36816389738153,49.23925770405533,,,
466.0,49.98615168862957,48.87158632286015,,,
467.0,49.606415799092495,48.50644205749863,,,
468.0,49.22906859872947,48.1439282219786,,,
469.0,48.85422175064792,47.784147386053284,,,
470.0,48.481986178061,47.42720134620048,,,
471.0,48.11247203146327,47.07319109682001,,,
472.0,47.7457886560356,46.722216801658504,,,
473.0,47.38204455928821,46.37437776546882,,,
474.0,47.02134737895133,46.029772405913015,,,
475.0,46.66380385112382,45.68849822571582,,,
476.0,46.3095197786877,45.35065178507732,,,
477.0,45.95860000000002,45.016328674352,,,
478.0,45.61114835786898,44.685623487002665,,,
479.0,45.2672676688255,44.35862979283592,,,
480.0,44.92705969269795,44.035440111527635,,,
481.0,44.59062510249986,43.71614588644525,,,
482.0,44.25806345463924,43.400837458774944,,,
483.0,43.92947315945803,43.0896040419604,,,
484.0,43.60495145211115,42.78253369646076,,,
485.0,43.28459436379282,42.47971330483463,,,
486.0,42.96849669331953,42.18122854715774,,,
487.0,42.656751979077455,41.88716387678046,,,
