All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
30.0,75.77795034066041,74.87089482614643,477.0,45.0,0.5
31.0,75.51888382300857,74.61056714212452,498.0,39.0,0.5
32.0,75.25453084423509,74.34508104775274,512.0,36.0,0.5
33.0,74.98496973783281,74.07451539292484,520.0,35.0,0.5
34.0,74.71028038057518,73.79895053617403,528.0,34.5,0.5
35.0,74.430544168847,73.51846832080646,529.0,34.5,0.5
36.0,74.14584399452505,73.23315205059339,530.0,34.25,0.5
37.0,73.85626422041527,72.94308646502992,531.0,34.25,0.5
38.0,73.56189065525439,72.64835771416723,532.0,34.25,0.5
39.0,73.26281052828288,72.34905333302572,536.0,34.25,0.5
40.0,72.95911246339702,72.04526221559709,550.0,34.75,0.5
41.0,72.6508864528878,71.73707458844251,551.0,35.0,0.5
42.0,72.33822383077418,71.42458198389521,553.0,35.25,0.5
43.0,72.0212172457389,71.10787721287525,564.0,36.75,0.5
44.0,71.69996063367469,70.78705433732438,577.0,39.75,0.5
45.0,71.37454918984896,70.46220864226956,581.0,40.75,0.5
46.0,71.0450793406955,70.13343660752308,590.0,43.75,0.5
47.0,70.71164871524113,69.80083587902784,593.0,44.25,0.5
48.0,70.3743561161762,69.46450523985635,594.0,44.5,0.5
49.0,70.0333014905772,69.12454458087194,598.0,46.0,0.5
50.0,69.68858590029026,68.78105487106102,599.0,46.25,0.5
51.0,69.34031149198432,68.434138127545,624.0,55.25,0.5
52.0,68.98858146688296,68.0838973852811,625.0,56.0,0.5
53.0,68.63350005018357,67.73043666646073,,,
54.0,68.27517246017322,67.37386094961467,,,
55.0,67.91370487705015,67.01427613843427,,,
56.0,67.54920441146035,66.65178903031781,,,
57.0,67.18177907275835,66.28650728465155,,,
58.0,66.81153773700167,65.91853939083451,,,
59.0,66.4385901146886,65.54799463605711,,,
60.0,66.06304671824847,65.17498307284252,,,
61.0,65.68501882929453,64.79961548636086,,,
62.0,65.30461846564882,64.42200336152585,,,
63.0,64.92195834814878,64.04225884988351,,,
64.0,64.53715186724568,63.66049473630292,,,
65.0,64.15031304940467,63.27682440547898,,,
66.0,63.761556523316116,62.891361808256825,,,
67.0,63.37099748592873,62.50422142778825,,,
68.0,62.97875166831428,62.11551824553001,,,
69.0,62.58493530137386,61.72536770709406,,,
70.0,62.18966508139626,61.33388568795998,,,
71.0,61.79305813547828,60.94118845905976,,,
72.0,61.39523198681748,60.54739265224509,,,
73.0,60.99630451988749,60.15261522564746,,,
74.0,60.59639394550634,59.756973428941386,,,
75.0,60.195618765807986,59.36058476852099,,,
76.0,59.79409773912761,58.963566972600404,,,
77.0,59.391949844810945,58.566037956248245,,,
78.0,58.98929424795815,58.1681157863666,,,
79.0,58.58625026411257,57.76991864662494,,,
80.0,58.18293732390505,57.37156480235931,,,
81.0,57.77947493766397,56.97317256544733,,,
82.0,57.375982660001796,56.57486025916929,,,
83.0,56.97258005438848,56.176746183065944,,,
84.0,56.5693866577222,55.77894857780328,,,
85.0,56.16652194490803,55.38158559005482,,,
86.0,55.764105293454904,54.98477523741183,,,
87.0,55.3622559481015,54.58863537333187,,,
88.0,54.96109298548147,54.19328365213606,,,
89.0,54.56073527883845,53.798837494065545,,,
90.0,54.16130146280135,53.40541405040741,,,
91.0,53.762909898230326,53.01313016870056,,,
92.0,53.36567863714398,52.62210235803175,,,
93.0,52.96972538773792,52.23244675443217,,,
94.0,52.575167479505296,51.84427908638477,,,
95.0,52.1821218284696,51.45771464045274,,,
96.0,51.79070490253984,51.072868227039116,,,
97.0,51.40103268699864,50.68985414628791,,,
98.0,51.013220650133285,50.30878615413669,,,
99.0,50.62738370901996,49.9297774285309,,,
100.0,50.24363619547135,49.552940535809725,,,
101.0,49.8620918221577,49.17838739727373,,,
102.0,49.482863648911206,48.80622925594397,,,
103.0,49.10606404922402,48.436576643522585,,,
104.0,48.73180467694952,48.06953934756473,,,
105.0,48.36019643321689,47.70522637887137,,,
106.0,47.99134943356873,47.343745939112914,,,
107.0,47.62537297533139,46.98520538869309,,,
108.0,47.262375505227865,46.629711214862695,,,
109.0,46.90246458724268,46.27736900009267,,,
110.0,46.54574687074835,45.92828339071588,,,
111.0,46.19232805890286,45.58255806584699,,,
112.0,45.842312877327565,45.24029570658951,,,
113.0,45.49580504307472,44.90159796553935,,,
114.0,45.15290723389386,44.566565436593784,,,
115.0,44.81372105780619,44.23529762507484,,,
116.0,44.478347022995905,43.90789291817605,,,
117.0,44.14688450802751,43.58444855574128,,,
118.0,43.81943173239773,43.26506060138425,,,
119.0,43.49608572743099,42.94982391395747,,,
120.0,43.17694230752693,42.638832119378996,,,
121.0,42.86209604176855,42.33217758282535,,,
122.0,42.55164022589935,42.02995138129884,,,
123.0,42.24566685467774,41.732243276577535,,,
124.0,41.94426659461707,41.43914168855585,,,
125.0,41.64752875711913,41.15073366898366,,,
126.0,41.35554127200932,40.86710487561174,,,
127.0,41.06839066148107,40.58833954675124,,,
128.0,40.7861620144575,40.3145204762548,,,
129.0,40.50893896137771,40.04572898892652,,,
130.0,40.23680364941531,39.782044916368406,,,
131.0,39.96983671813638,39.523546573270195,,,
132.0,39.70811727560427,39.270310734149746,,,
133.0,39.451722874938184,39.022412610550845,,,
134.0,39.20072949133248,38.779925828705274,,,
135.0,38.95521149954361,38.542922407665586,,,
