All days with start 2021-06-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
52.0,68.98858146688296,37.519149082429266,,,
53.0,68.63350005018357,37.72911025674799,,,
54.0,68.27517246017322,37.944899634127175,,,
55.0,67.91370487705015,38.1664529546584,,,
56.0,67.54920441146035,38.393704241988885,,,
57.0,67.18177907275835,38.62658582296858,,,
58.0,66.81153773700167,38.865028347802564,,,
59.0,66.4385901146886,39.1089608107027,,,
60.0,66.06304671824847,39.35831057103245,,,
61.0,65.68501882929453,39.61300337493857,,,
62.0,65.30461846564882,39.87296337746308,,,
63.0,64.92195834814878,40.138113165129205,,,
64.0,64.53715186724568,40.408373778994275,,,
65.0,64.15031304940467,40.683664738162946,,,
66.0,63.761556523316116,40.963904063753574,,,
67.0,63.37099748592873,41.249008303310724,,,
68.0,62.97875166831428,41.53889255565645,,,
69.0,62.58493530137386,41.83347049617305,,,
70.0,62.18966508139626,42.13265440250961,,,
71.0,61.79305813547828,42.43635518070489,,,
72.0,61.39523198681748,42.74448239171862,,,
73.0,60.99630451988749,43.05694427836325,,,
74.0,60.59639394550634,43.37364779262844,,,
75.0,60.195618765807986,43.694498623389734,,,
76.0,59.79409773912761,44.01940122449349,,,
77.0,59.391949844810945,44.34825884320959,,,
78.0,58.98929424795815,44.6809735490434,,,
79.0,58.58625026411257,45.017446262898474,,,
80.0,58.18293732390505,45.35757678658137,,,
81.0,57.77947493766397,45.70126383263961,,,
82.0,57.375982660001796,46.048405054524096,,,
83.0,56.97258005438848,46.39889707706688,,,
84.0,56.5693866577222,46.75263552726522,,,
85.0,56.16652194490803,47.109515065362864,,,
86.0,55.764105293454904,47.46942941621914,,,
87.0,55.3622559481015,47.83227140095663,,,
88.0,54.96109298548147,48.19793296887793,,,
89.0,54.56073527883845,48.56630522964214,,,
90.0,54.16130146280135,48.93727848569124,,,
91.0,53.762909898230326,49.310742264916954,,,
92.0,53.36567863714398,49.68658535355822,,,
93.0,52.96972538773792,50.06469582931956,,,
94.0,52.575167479505296,50.444961094700375,,,
95.0,52.1821218284696,50.82726791052537,,,
96.0,51.79070490253984,51.21150242966604,,,
97.0,51.40103268699864,51.59755023094321,,,
98.0,51.013220650133285,51.98529635320049,,,
99.0,50.62738370901996,52.37462532953858,,,
100.0,50.24363619547135,52.76542122170014,,,
101.0,49.8620918221577,53.157567654595,,,
102.0,49.482863648911206,53.55094785095559,,,
103.0,49.10606404922402,53.945444666111925,,,
104.0,48.73180467694952,54.34094062287619,,,
105.0,48.36019643321689,54.737317946526225,,,
106.0,47.99134943356873,55.134458599877675,,,
107.0,47.62537297533139,55.532244318434266,,,
108.0,47.262375505227865,55.93055664560578,,,
109.0,46.90246458724268,56.32927696798327,,,
110.0,46.54574687074835,56.728286550660876,,,
111.0,46.19232805890286,57.12746657259395,,,
112.0,45.842312877327565,57.526698161982765,,,
113.0,45.49580504307472,57.92586243167129,,,
114.0,45.15290723389386,58.32484051455064,,,
115.0,44.81372105780619,58.72351359895648,,,
116.0,44.478347022995905,59.121762964049985,,,
117.0,44.14688450802751,59.51947001517164,,,
118.0,43.81943173239773,59.91651631915764,,,
119.0,43.49608572743099,60.312783639607964,,,
120.0,43.17694230752693,60.70815397209612,,,
121.0,42.86209604176855,61.10250957930961,,,
122.0,42.55164022589935,61.495733026110905,,,
123.0,42.24566685467774,61.887707214508474,,,
124.0,41.94426659461707,62.27831541852742,,,
125.0,41.64752875711913,62.667441318969225,,,
126.0,41.35554127200932,63.0549690380505,,,
127.0,41.06839066148107,63.44078317391023,,,
128.0,40.7861620144575,63.82476883497523,,,
129.0,40.50893896137771,64.20681167417376,,,
130.0,40.23680364941531,64.5867979229869,,,
131.0,39.96983671813638,64.9646144253277,,,
132.0,39.70811727560427,65.34014867123788,,,
133.0,39.451722874938184,65.71328883039223,,,
134.0,39.20072949133248,66.08392378540046,,,
135.0,38.95521149954361,66.45194316489699,,,
136.0,38.71524165185124,66.81723737640829,,,
137.0,38.480891056500205,67.17969763898847,,,
138.0,38.25222915662963,67.53921601561319,,,
139.0,38.02932370969537,67.89568544532219,,,
140.0,37.81224076739204,68.2489997751009,,,
141.0,37.601044656080475,68.5990537914919,,,
142.0,37.39579795772646,68.94574325192629,,,
143.0,37.19656149135626,69.28896491576613,,,
144.0,37.003394295034795,69.62861657504847,,,
145.0,36.81635360837118,69.96459708492185,,,
146.0,36.63549485555757,70.29680639376619,,,
147.0,36.46087162894565,70.62514557298724,,,
148.0,36.29253567316616,70.94951684647641,,,
149.0,36.130536869795776,71.26982361972762,,,
150.0,35.974923222576166,71.58597050860209,,,
151.0,35.82574084318941,71.89786336773278,,,
152.0,35.683033937594146,72.20540931856006,,,
153.0,35.546844792926365,72.50851677698984,,,
154.0,35.41721376496885,72.80709548066645,,,
155.0,35.29417926619283,73.10105651585198,,,
156.0,35.17777775437558,73.3903123439037,,,
157.0,35.06804372179725,73.67477682734236,,,
158.0,34.96500968501992,73.95436525550295,,,
159.0,34.86870617525234,74.22899436976076,,,
160.0,34.779161729302864,74.49858238832488,,,
161.0,34.69640288112335,74.76304903059211,,,
162.0,34.62045415394659,75.02231554105364,,,
163.0,34.55133805301956,75.27630471274763,,,
164.0,34.48907505893462,75.52494091025072,,,
165.0,34.43368362156065,75.7681500922015,,,
166.0,34.38518015457599,76.00585983334922,,,
167.0,34.3435790306047,76.23799934612137,,,
168.0,34.308892576957646,76.4644995017035,,,
169.0,34.28113107197964,76.68529285062503,,,
170.0,34.26030274200373,76.9003136428451,,,
171.0,34.24641375891362,77.10949784733222,,,
172.0,34.23946823831474,77.31278317113208,,,
173.0,34.23946823831474,77.51010907791778,,,
174.0,34.24641375891362,77.70141680601691,,,
175.0,34.26030274200373,77.88664938591023,,,
176.0,34.28113107197964,78.06575165719659,,,
177.0,34.308892576957646,78.23867028501911,,,
178.0,34.3435790306047,78.40535377594786,,,
179.0,34.38518015457599,78.565752493314,,,
180.0,34.43368362156065,78.7198186719911,,,
181.0,34.48907505893462,78.86750643261917,,,
182.0,34.55133805301956,79.00877179526697,,,
183.0,34.62045415394658,79.14357269252888,,,
184.0,34.69640288112335,79.27186898205211,,,
185.0,34.779161729302864,79.39362245849073,,,
186.0,34.86870617525234,79.50879686488274,,,
187.0,34.96500968501992,79.61735790344719,,,
188.0,35.06804372179725,79.71927324579752,,,
189.0,35.17777775437559,79.8145125425688,,,
190.0,35.29417926619281,79.90304743245538,,,
191.0,35.41721376496884,79.9848515506566,,,
192.0,35.546844792926365,80.05990053672801,,,
193.0,35.683033937594146,80.12817204183558,,,
194.0,35.82574084318941,80.18964573541109,,,
195.0,35.97492322257616,80.24430331120624,,,
196.0,36.130536869795776,80.29212849274413,,,
197.0,36.29253567316615,80.3331070381662,,,
198.0,36.46087162894564,80.36722674447341,,,
199.0,36.63549485555757,80.39447745116001,,,
200.0,36.81635360837119,80.41485104323935,,,
201.0,37.003394295034795,80.42834145366042,,,
202.0,37.19656149135627,80.43494466511456,,,
203.0,37.39579795772645,80.4346587112317,,,
204.0,37.601044656080475,80.42748367716608,,,
205.0,37.81224076739204,80.41342169957072,,,
206.0,38.02932370969537,80.39247696596128,,,
207.0,38.252229156629625,80.36465571346898,,,
208.0,38.4808910565002,80.32996622698327,,,
209.0,38.715241651851244,80.28841883668468,,,
210.0,38.95521149954361,80.24002591496861,,,
211.0,39.20072949133249,80.1848018727609,,,
212.0,39.451722874938184,80.12276315522647,,,
213.0,39.708117275604266,80.05392823687203,,,
214.0,39.96983671813638,79.97831761604466,,,
215.0,40.23680364941531,79.89595380882756,,,
216.0,40.50893896137771,79.80686134233493,,,
217.0,40.78616201445749,79.71106674740815,,,
218.0,41.06839066148106,79.60859855071509,,,
219.0,41.355541272009305,79.49948726625516,,,
220.0,41.64752875711913,79.38376538627259,,,
221.0,41.94426659461706,79.26146737158048,,,
222.0,42.24566685467774,79.13262964129883,,,
223.0,42.55164022589935,78.99729056200923,,,
224.0,42.862096041768545,78.85549043632963,,,
225.0,43.17694230752693,78.70727149091275,,,
226.0,43.49608572743097,78.55267786387127,,,
227.0,43.81943173239773,78.39175559163404,,,
228.0,44.146884508027505,78.22455259523686,,,
229.0,44.478347022995905,78.05111866605206,,,
230.0,44.81372105780617,77.8715054509612,,,
231.0,45.15290723389386,77.68576643697502,,,
232.0,45.49580504307471,77.49395693530568,,,
233.0,45.84231287732757,77.29613406489555,,,
234.0,46.19232805890285,77.09235673540782,,,
235.0,46.545746870748346,76.88268562968373,,,
236.0,46.90246458724267,76.66718318567189,,,
237.0,47.262375505227865,76.44591357783486,,,
238.0,47.62537297533137,76.21894269803862,,,
239.0,47.99134943356872,75.98633813593068,,,
240.0,48.36019643321688,75.74816915881252,,,
241.0,48.73180467694952,75.50450669101251,,,
242.0,49.10606404922402,75.25542329276533,,,
243.0,49.48286364891121,75.00099313860434,,,
244.0,49.862091822157694,74.74129199527303,,,
245.0,50.24363619547136,74.47639719916252,,,
246.0,50.627383709019945,74.20638763328154,,,
247.0,51.01322065013328,73.93134370376588,,,
248.0,51.401032686998626,73.6513473159342,,,
249.0,51.79070490253983,73.36648184989755,,,
250.0,52.18212182846958,73.07683213572952,,,
251.0,52.57516747950529,72.7824844282047,,,
252.0,52.96972538773791,72.48352638111291,,,
253.0,53.365678637143986,72.1800470211568,,,
254.0,53.76290989823032,71.87213672144048,,,
255.0,54.16130146280135,71.55988717455753,,,
256.0,54.56073527883844,71.24339136528562,,,
257.0,54.961092985481464,70.92274354289677,,,
258.0,55.36225594810148,70.59803919309074,,,
259.0,55.76410529345489,70.2693750095604,,,
260.0,56.16652194490803,69.93684886519739,,,
261.0,56.56938665772219,69.60055978294638,,,
262.0,56.97258005438847,69.26060790631719,,,
263.0,57.375982660001796,68.917094469563,,,
264.0,57.779474937663956,68.57012176753379,,,
265.0,58.18293732390505,68.21979312521398,,,
266.0,58.586250264112564,67.86621286695336,,,
267.0,58.989294247958135,67.50948628540019,,,
268.0,59.391949844810945,67.14971961014622,,,
269.0,59.794097739127594,66.78701997609258,,,
270.0,60.195618765807986,66.42149539154602,,,
271.0,60.59639394550633,66.0532547060552,,,
272.0,60.99630451988749,65.68240757799636,,,
273.0,61.39523198681748,65.3090644419181,,,
274.0,61.79305813547827,64.93333647565517,,,
275.0,62.18966508139626,64.55533556722078,,,
276.0,62.58493530137387,64.17517428148746,,,
277.0,62.978751668314274,63.7929658266664,,,
278.0,63.37099748592874,63.40882402059522,,,
279.0,63.7615565233161,63.02286325684406,,,
280.0,64.15031304940467,62.6351984706504,,,
281.0,64.53715186724568,62.245945104692495,,,
282.0,64.92195834814876,61.85521907471167,,,
283.0,65.3046184656488,61.46313673499378,,,
284.0,65.68501882929455,61.069814843720195,,,
285.0,66.06304671824847,60.67537052819816,,,
286.0,66.4385901146886,60.279921249981655,,,
287.0,66.81153773700167,59.88358476989242,,,
288.0,67.18177907275835,59.486479112952,,,
289.0,67.54920441146034,59.08872253323513,,,
290.0,67.91370487705014,58.69043347865474,,,
291.0,68.27517246017321,58.291730555689455,,,
292.0,68.63350005018357,57.89273249406374,,,
293.0,68.98858146688295,57.4935581113914,,,
294.0,69.34031149198431,57.09432627779284,,,
295.0,69.68858590029025,56.69515588049684,,,
296.0,70.03330149057722,56.29616578843701,,,
297.0,70.3743561161762,55.89747481685389,,,
298.0,70.71164871524113,55.49920169191294,,,
299.0,71.04507934069548,55.1014650153491,,,
300.0,71.37454918984896,54.70438322914834,,,
301.0,71.69996063367466,54.308074580276944,,,
302.0,72.0212172457389,53.91265708546858,,,
303.0,72.33822383077417,53.518248496080226,,,
304.0,72.65088645288779,53.124966263026955,,,
305.0,72.95911246339702,52.732927501806245,,,
306.0,73.26281052828288,52.34224895762214,,,
307.0,73.56189065525439,51.95304697061976,,,
308.0,73.85626422041527,51.5654374412403,,,
309.0,74.14584399452504,51.17953579570707,,,
310.0,74.430544168847,50.79545695165274,,,
311.0,74.71028038057517,50.41331528389802,,,
312.0,74.98496973783281,50.03322459039195,,,
313.0,75.25453084423508,49.65529805832413,,,
314.0,75.51888382300855,49.27964823041852,,,
315.0,75.77795034066041,48.906386971419536,,,
316.0,76.03165363019035,48.53562543477973,,,
317.0,76.27991851383834,48.167474029559465,,,
318.0,76.52267142536132,47.80204238754818,,,
319.0,76.75984043183263,47.4394393306172,,,
320.0,76.99135525495706,47.07977283831359,,,
321.0,77.21714729189608,46.72315001570498,,,
322.0,77.43714963559611,46.369677061484765,,,
323.0,77.65129709461469,46.019459236347146,,,
324.0,77.85952621243804,45.67260083164166,,,
325.0,78.06177528628456,45.32920513831612,,,
326.0,78.25798438538882,44.989374416157716,,,
327.0,78.44809536876019,44.65320986334103,,,
328.0,78.63205190241139,44.32081158629227,,,
329.0,78.80979947605135,43.99227856987853,,,
330.0,78.98128541923795,43.667708647931164,,,
331.0,79.14645891698521,43.34719847411179,,,
332.0,79.30527102482102,43.03084349312982,,,
333.0,79.4576746832904,42.71873791232,,,
334.0,79.6036247319002,42.41097467358839,,,
335.0,79.74307792250113,42.10764542573521,,,
336.0,79.8759929321032,41.80884049716277,,,
337.0,80.00233037512052,41.514648868976536,,,
338.0,80.12205281504211,41.22515814848746,,,
339.0,80.23512477552525,40.94045454312344,,,
340.0,80.3415127509077,40.66062283475757,,,
341.0,80.44118521613636,40.38574635446096,,,
342.0,80.53411263610865,40.115906957687656,,,
343.0,80.6202674744245,39.85118499989875,,,
344.0,80.69962420154593,39.59165931263347,,,
345.0,80.77215930236207,39.33740718003388,,,
346.0,80.83785128315708,39.08850431583046,,,
347.0,80.8966806779793,38.845024840795304,,,
348.0,80.94863005440943,38.6070412606697,,,
349.0,80.99368401872606,38.37462444457266,,,
350.0,81.03182922046722,38.1478436038968,,,
351.0,81.06305435638637,37.92676627169787,,,
352.0,81.08735017380188,37.71145828258412,,,
353.0,81.10470947333869,37.501983753111375,,,
354.0,81.1151271110617,37.29840506268981,,,
355.0,81.1186,37.100782835007976,,,
356.0,81.1151271110617,36.909175919979646,,,
357.0,81.10470947333869,36.72364137621892,,,
358.0,81.08735017380188,36.544234454048784,,,
359.0,81.06305435638637,36.37100857904805,,,
360.0,81.03182922046722,36.2040153361418,,,
361.0,80.99368401872606,36.04330445423989,,,
362.0,80.94863005440943,35.8889237914282,,,
363.0,80.8966806779793,35.74091932071697,,,
364.0,80.83785128315708,35.599335116350474,,,
365.0,80.77215930236207,35.464213340682235,,,
366.0,80.69962420154593,35.33559423161938,,,
367.0,80.6202674744245,35.21351609064028,,,
368.0,80.53411263610865,35.09801527138873,,,
369.0,80.44118521613636,34.989126168848216,,,
370.0,80.34151275090771,34.886881209099386,,,
371.0,80.23512477552525,34.79131083966395,,,
372.0,80.12205281504212,34.702443520437676,,,
373.0,80.00233037512052,34.62030571521533,,,
374.0,79.87599293210322,34.54492188381003,,,
375.0,79.74307792250113,34.47631447476933,,,
376.0,79.6036247319002,34.414503918690315,,,
377.0,79.4576746832904,34.35950862213554,,,
378.0,79.30527102482102,34.31134496215175,,,
379.0,79.14645891698521,34.27002728139297,,,
380.0,78.98128541923796,34.23556788384937,,,
381.0,78.80979947605137,34.20797703118331,,,
382.0,78.63205190241139,34.1872629396735,,,
383.0,78.44809536876019,34.17343177776827,,,
384.0,78.25798438538882,34.16648766424865,,,
385.0,78.06177528628457,34.166432667001885,,,
386.0,77.85952621243803,34.17326680240561,,,
387.0,77.6512970946147,34.186988035322955,,,
388.0,77.43714963559611,34.20759227970862,,,
389.0,77.21714729189608,34.235073399825666,,,
390.0,76.99135525495709,34.269423212072624,,,
391.0,76.75984043183264,34.310631487420544,,,
392.0,76.52267142536132,34.35868595445907,,,
393.0,76.27991851383835,34.413572303050756,,,
394.0,76.03165363019036,34.47527418859245,,,
395.0,75.77795034066042,34.5437732368826,,,
396.0,75.51888382300857,34.619049049592874,,,
397.0,75.25453084423509,34.701079210342584,,,
398.0,74.98496973783283,34.789839291374065,,,
399.0,74.71028038057517,34.885302860827,,,
400.0,74.43054416884702,34.987441490609584,,,
401.0,74.14584399452504,35.09622476486411,,,
402.0,73.85626422041528,35.21162028902452,,,
403.0,73.56189065525439,35.33359369946315,,,
404.0,73.2628105282829,35.46210867372392,,,
405.0,72.95911246339703,35.59712694133876,,,
406.0,72.6508864528878,35.738608295224154,,,
407.0,72.33822383077418,35.88651060365447,,,
408.0,72.0212172457389,36.04078982280832,,,
409.0,71.69996063367469,36.20140000988437,,,
410.0,71.37454918984895,36.36829333678263,,,
411.0,71.04507934069551,36.54142010434725,,,
412.0,70.71164871524113,36.72072875716633,,,
413.0,70.37435611617623,36.90616589892468,,,
414.0,70.0333014905772,37.09767630830467,,,
415.0,69.68858590029026,37.29520295543061,,,
416.0,69.34031149198432,37.49868701885164,,,
417.0,68.98858146688295,37.70806790305819,,,
418.0,68.63350005018359,37.92328325652671,,,
419.0,68.27517246017321,38.14426899028733,,,
420.0,67.91370487705015,38.370959297008895,,,
421.0,67.54920441146035,38.60328667059575,,,
422.0,67.18177907275835,38.84118192629038,,,
423.0,66.81153773700169,39.084574221275886,,,
424.0,66.43859011468861,39.33339107577232,,,
425.0,66.06304671824847,39.587558394620416,,,
426.0,65.68501882929456,39.8470004893464,,,
427.0,65.30461846564883,40.111640100701194,,,
428.0,64.92195834814876,40.38139842166756,,,
429.0,64.53715186724571,40.65619512092788,,,
430.0,64.15031304940466,40.93594836678618,,,
431.0,63.761556523316116,41.220574851536654,,,
432.0,63.370997485928726,41.509989816271975,,,
433.0,62.97875166831429,41.804107076123536,,,
434.0,62.58493530137386,42.102839045926544,,,
435.0,62.18966508139627,42.406096766301886,,,
436.0,61.79305813547828,42.713789930147435,,,
437.0,61.39523198681749,43.02582690953058,,,
438.0,60.9963045198875,43.342114782974065,,,
439.0,60.59639394550634,43.66255936312709,,,
440.0,60.195618765808,43.9870652248134,,,
441.0,59.79409773912761,44.315535733447845,,,
442.0,59.39194984481096,44.64787307381328,,,
443.0,58.98929424795815,44.983978279188946,,,
444.0,58.58625026411259,45.323751260821695,,,
445.0,58.182937323905065,45.66709083773151,,,
446.0,57.77947493766399,46.01389476684211,,,
447.0,57.37598266000179,46.36405977342791,,,
448.0,56.9725800543885,46.71748158186827,,,
