All days with start 2022-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
176.0,34.28113107197964,34.332654514093434,,,
177.0,34.308892576957646,34.371631632815536,,,
178.0,34.3435790306047,34.417290872536995,,,
179.0,34.38518015457599,34.469619269922354,,,
180.0,34.43368362156065,34.52860196816341,,,
181.0,34.48907505893462,34.594222221197214,,,
182.0,34.55133805301956,34.66646139846057,,,
183.0,34.62045415394658,34.7452989901795,,,
184.0,34.69640288112335,34.8307126131923,,,
185.0,34.779161729302864,34.92267801730442,,,
186.0,34.86870617525234,35.0211690921735,,,
187.0,34.96500968501992,35.126157874722416,,,
188.0,35.06804372179725,35.23761455707849,,,
189.0,35.17777775437559,35.355507495036306,,,
190.0,35.29417926619281,35.479803217042054,,,
191.0,35.41721376496884,35.61046643369654,,,
192.0,35.546844792926365,35.74746004777438,,,
193.0,35.683033937594146,35.89074516475647,,,
194.0,35.82574084318941,36.0402811038727,,,
195.0,35.97492322257616,36.19602540965187,,,
196.0,36.130536869795776,36.35793386397533,,,
197.0,36.29253567316615,36.525960498631285,,,
198.0,36.46087162894564,36.70005760836575,,,
199.0,36.63549485555757,36.88017576442685,,,
200.0,36.81635360837119,37.06626382859832,,,
201.0,37.003394295034795,37.25826896771844,,,
202.0,37.19656149135627,37.45613666868015,,,
203.0,37.39579795772645,37.65981075390811,,,
204.0,37.601044656080475,37.86923339730836,,,
205.0,37.81224076739204,38.08434514068601,,,
206.0,38.02932370969537,38.305084910626306,,,
207.0,38.252229156629625,38.53139003583425,,,
208.0,38.4808910565002,38.763196264927934,,,
209.0,38.715241651851244,39.000437784680486,,,
210.0,38.95521149954361,39.24304723870536,,,
211.0,39.20072949133249,39.49095574657986,,,
212.0,39.451722874938184,39.74409292340128,,,
213.0,39.708117275604266,40.0023868997703,,,
214.0,39.96983671813638,40.26576434219563,,,
215.0,40.23680364941531,40.53415047391463,,,
216.0,40.50893896137771,40.807469096123455,,,
217.0,40.78616201445749,41.08564260961102,,,
218.0,41.06839066148106,41.36859203679064,,,
219.0,41.355541272009305,41.65623704412283,,,
220.0,41.64752875711913,41.94849596492332,,,
221.0,41.94426659461706,42.24528582254929,,,
222.0,42.24566685467774,42.5465223539578,,,
223.0,42.55164022589935,42.852120033629255,,,
224.0,42.862096041768545,43.16199209784938,,,
225.0,43.17694230752693,43.47605056934269,,,
226.0,43.49608572743097,43.79420628225063,,,
227.0,43.81943173239773,44.11636890744697,,,
228.0,44.146884508027505,44.442446978183696,,,
229.0,44.478347022995905,44.77234791605971,,,
230.0,44.81372105780617,45.10597805730523,,,
231.0,45.15290723389386,45.443242679374315,,,
232.0,45.49580504307471,45.78404602783803,,,
233.0,45.84231287732757,46.12829134357046,,,
234.0,46.19232805890285,46.47588089022022,,,
